C:\AI\TrainRTX5070_60min\train.py:90: UserWarning: expandable_segments not supported on this platform (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\c10/cuda/CUDAAllocatorConfig.h:39.)
  a = torch.randn(n, n, device=device, dtype=dtype)
W0326 09:25:28.553000 33636 .venv\Lib\site-packages\torch\distributed\elastic\multiprocessing\redirects.py:29] NOTE: Redirects are currently not supported in Windows or MacOs.
torch.compile enabled.
Using PyTorch SDPA attention backend.
GPU: NVIDIA GeForce RTX 5070
GPU VRAM: 11.9 GB
GPU CC: 12.0
GPU profile: blackwell-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
GPU peak FLOPS: 66.0 TFLOPS (torch.bfloat16, measured)
Vocab size: 50,257
Dataset: climbmix
Attention backend: sdpa
torch.compile: enabled
Trying train candidate: batch_size=4, activation_checkpointing=enabled
Model config: {'sequence_len': 2048, 'vocab_size': 50257, 'n_layer': 16, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL', 'short_window': 256, 'attention_backend': 'sdpa', 'use_activation_checkpointing': True, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 38,597,376
  value_emb               : 38,597,376
  lm_head                 : 38,597,376
  transformer_matrices    : 113,247,360
  scalars                 : 32
  total                   : 229,039,520
Estimated FLOPs per token: 1.014877e+09
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
MXFP8 cuBLAS training enabled (skipped layers with dims not divisible by 32)
Time budget: 3600s
Gradient accumulation steps: 16
step 00000 (0.0%) | loss: 10.825375 | lrm: 0.00 | dt: 127719ms | tok/sec: 1,026 | mfu: 1.6% | epoch: 1 | remaining: 3600s    
step 01118 (76.1%) | loss: 2.559184 | lrm: 0.34 | dt: 2436ms | tok/sec: 53,812 | mfu: 82.7% | epoch: 1 | remaining: 859s    
step 01119 (76.1%) | loss: 2.641613 | lrm: 0.33 | dt: 2432ms | tok/sec: 53,899 | mfu: 82.8% | epoch: 1 | remaining: 857s    
step 01120 (76.2%) | loss: 2.638617 | lrm: 0.33 | dt: 2434ms | tok/sec: 53,841 | mfu: 82.7% | epoch: 1 | remaining: 854s    
step 01121 (76.3%) | loss: 2.586435 | lrm: 0.33 | dt: 2434ms | tok/sec: 53,847 | mfu: 82.7% | epoch: 1 | remaining: 852s    
step 01122 (76.3%) | loss: 2.594992 | lrm: 0.33 | dt: 2434ms | tok/sec: 53,856 | mfu: 82.8% | epoch: 1 | remaining: 850s    
step 01123 (76.4%) | loss: 2.576826 | lrm: 0.33 | dt: 2431ms | tok/sec: 53,919 | mfu: 82.9% | epoch: 1 | remaining: 847s    
step 01124 (76.5%) | loss: 2.643966 | lrm: 0.33 | dt: 2432ms | tok/sec: 53,895 | mfu: 82.8% | epoch: 1 | remaining: 845s    
step 01125 (76.5%) | loss: 2.678905 | lrm: 0.33 | dt: 2433ms | tok/sec: 53,867 | mfu: 82.8% | epoch: 1 | remaining: 842s    
step 01126 (76.6%) | loss: 2.644826 | lrm: 0.33 | dt: 2430ms | tok/sec: 53,948 | mfu: 82.9% | epoch: 1 | remaining: 840s    
step 01127 (76.7%) | loss: 2.648214 | lrm: 0.32 | dt: 2435ms | tok/sec: 53,823 | mfu: 82.7% | epoch: 1 | remaining: 837s    
step 01128 (76.7%) | loss: 2.662905 | lrm: 0.32 | dt: 2431ms | tok/sec: 53,912 | mfu: 82.8% | epoch: 1 | remaining: 835s    
step 01129 (76.8%) | loss: 2.662859 | lrm: 0.32 | dt: 2432ms | tok/sec: 53,889 | mfu: 82.8% | epoch: 1 | remaining: 833s    
step 01130 (76.9%) | loss: 2.643479 | lrm: 0.32 | dt: 2433ms | tok/sec: 53,867 | mfu: 82.8% | epoch: 1 | remaining: 830s    
step 01131 (76.9%) | loss: 2.610989 | lrm: 0.32 | dt: 2434ms | tok/sec: 53,840 | mfu: 82.7% | epoch: 1 | remaining: 828s    
step 01132 (77.0%) | loss: 2.575103 | lrm: 0.32 | dt: 2431ms | tok/sec: 53,918 | mfu: 82.9% | epoch: 1 | remaining: 825s    
step 01133 (77.1%) | loss: 2.592227 | lrm: 0.32 | dt: 2431ms | tok/sec: 53,921 | mfu: 82.9% | epoch: 1 | remaining: 823s    
step 01134 (77.1%) | loss: 2.603801 | lrm: 0.32 | dt: 2432ms | tok/sec: 53,894 | mfu: 82.8% | epoch: 1 | remaining: 820s    
step 01135 (77.2%) | loss: 2.618236 | lrm: 0.32 | dt: 2432ms | tok/sec: 53,898 | mfu: 82.8% | epoch: 1 | remaining: 818s    
step 01136 (77.3%) | loss: 2.550302 | lrm: 0.31 | dt: 2435ms | tok/sec: 53,835 | mfu: 82.7% | epoch: 1 | remaining: 815s    
step 01137 (77.3%) | loss: 2.546926 | lrm: 0.31 | dt: 2431ms | tok/sec: 53,914 | mfu: 82.8% | epoch: 1 | remaining: 813s    
step 01138 (77.4%) | loss: 2.588263 | lrm: 0.31 | dt: 2433ms | tok/sec: 53,870 | mfu: 82.8% | epoch: 1 | remaining: 811s    
step 01139 (77.5%) | loss: 2.564396 | lrm: 0.31 | dt: 2433ms | tok/sec: 53,879 | mfu: 82.8% | epoch: 1 | remaining: 808s    
step 01140 (77.6%) | loss: 2.604290 | lrm: 0.31 | dt: 2433ms | tok/sec: 53,879 | mfu: 82.8% | epoch: 1 | remaining: 806s    
step 01141 (77.6%) | loss: 2.562250 | lrm: 0.31 | dt: 2433ms | tok/sec: 53,876 | mfu: 82.8% | epoch: 1 | remaining: 803s    
step 01142 (77.7%) | loss: 2.599293 | lrm: 0.31 | dt: 2433ms | tok/sec: 53,861 | mfu: 82.8% | epoch: 1 | remaining: 801s    
step 01143 (77.8%) | loss: 2.593765 | lrm: 0.31 | dt: 2433ms | tok/sec: 53,880 | mfu: 82.8% | epoch: 1 | remaining: 798s    
step 01144 (77.8%) | loss: 2.569310 | lrm: 0.31 | dt: 2432ms | tok/sec: 53,904 | mfu: 82.8% | epoch: 1 | remaining: 796s    
step 01145 (77.9%) | loss: 2.601096 | lrm: 0.30 | dt: 2434ms | tok/sec: 53,855 | mfu: 82.8% | epoch: 1 | remaining: 794s    
step 01146 (78.0%) | loss: 2.634891 | lrm: 0.30 | dt: 2433ms | tok/sec: 53,864 | mfu: 82.8% | epoch: 1 | remaining: 791s    
step 01147 (78.0%) | loss: 2.678340 | lrm: 0.30 | dt: 2431ms | tok/sec: 53,909 | mfu: 82.8% | epoch: 1 | remaining: 789s    
step 01148 (78.1%) | loss: 2.682537 | lrm: 0.30 | dt: 2434ms | tok/sec: 53,844 | mfu: 82.7% | epoch: 1 | remaining: 786s    
step 01149 (78.2%) | loss: 2.785260 | lrm: 0.30 | dt: 2433ms | tok/sec: 53,869 | mfu: 82.8% | epoch: 1 | remaining: 784s    
step 01150 (78.2%) | loss: 2.812308 | lrm: 0.30 | dt: 2436ms | tok/sec: 53,817 | mfu: 82.7% | epoch: 1 | remaining: 781s    
step 01151 (78.3%) | loss: 2.786671 | lrm: 0.30 | dt: 2432ms | tok/sec: 53,900 | mfu: 82.8% | epoch: 1 | remaining: 779s    
step 01152 (78.4%) | loss: 2.734460 | lrm: 0.30 | dt: 2434ms | tok/sec: 53,854 | mfu: 82.8% | epoch: 1 | remaining: 777s    
step 01153 (78.4%) | loss: 2.715277 | lrm: 0.29 | dt: 2432ms | tok/sec: 53,895 | mfu: 82.8% | epoch: 1 | remaining: 774s    
step 01154 (78.5%) | loss: 2.739958 | lrm: 0.29 | dt: 2434ms | tok/sec: 53,856 | mfu: 82.8% | epoch: 1 | remaining: 772s    
step 01155 (78.6%) | loss: 2.780860 | lrm: 0.29 | dt: 2431ms | tok/sec: 53,916 | mfu: 82.9% | epoch: 1 | remaining: 769s    
step 01156 (78.6%) | loss: 2.820090 | lrm: 0.29 | dt: 2432ms | tok/sec: 53,884 | mfu: 82.8% | epoch: 1 | remaining: 767s    
step 01157 (78.7%) | loss: 2.804601 | lrm: 0.29 | dt: 2433ms | tok/sec: 53,880 | mfu: 82.8% | epoch: 1 | remaining: 764s    
step 01158 (78.8%) | loss: 2.807159 | lrm: 0.29 | dt: 2432ms | tok/sec: 53,891 | mfu: 82.8% | epoch: 1 | remaining: 762s    
step 01159 (78.8%) | loss: 2.815483 | lrm: 0.29 | dt: 2434ms | tok/sec: 53,842 | mfu: 82.7% | epoch: 1 | remaining: 760s    
step 01160 (78.9%) | loss: 2.781508 | lrm: 0.29 | dt: 2432ms | tok/sec: 53,904 | mfu: 82.8% | epoch: 1 | remaining: 757s    
step 01161 (79.0%) | loss: 2.790877 | lrm: 0.29 | dt: 2433ms | tok/sec: 53,881 | mfu: 82.8% | epoch: 1 | remaining: 755s    
step 01162 (79.0%) | loss: 2.809719 | lrm: 0.28 | dt: 2434ms | tok/sec: 53,839 | mfu: 82.7% | epoch: 1 | remaining: 752s    
step 01163 (79.1%) | loss: 2.767816 | lrm: 0.28 | dt: 2434ms | tok/sec: 53,850 | mfu: 82.7% | epoch: 1 | remaining: 750s    
step 01164 (79.2%) | loss: 2.737711 | lrm: 0.28 | dt: 2435ms | tok/sec: 53,833 | mfu: 82.7% | epoch: 1 | remaining: 747s    
step 01165 (79.2%) | loss: 2.733227 | lrm: 0.28 | dt: 2430ms | tok/sec: 53,936 | mfu: 82.9% | epoch: 1 | remaining: 745s    
step 01166 (79.3%) | loss: 2.698122 | lrm: 0.28 | dt: 2436ms | tok/sec: 53,800 | mfu: 82.7% | epoch: 1 | remaining: 742s    
step 01167 (79.4%) | loss: 2.623723 | lrm: 0.28 | dt: 2431ms | tok/sec: 53,914 | mfu: 82.8% | epoch: 1 | remaining: 740s    
step 01168 (79.4%) | loss: 2.650976 | lrm: 0.28 | dt: 2434ms | tok/sec: 53,841 | mfu: 82.7% | epoch: 1 | remaining: 738s    
step 01169 (79.5%) | loss: 2.609742 | lrm: 0.28 | dt: 2436ms | tok/sec: 53,812 | mfu: 82.7% | epoch: 1 | remaining: 735s    
step 01170 (79.6%) | loss: 2.591304 | lrm: 0.28 | dt: 2430ms | tok/sec: 53,930 | mfu: 82.9% | epoch: 1 | remaining: 733s    
step 01171 (79.6%) | loss: 2.593385 | lrm: 0.28 | dt: 2435ms | tok/sec: 53,834 | mfu: 82.7% | epoch: 1 | remaining: 730s    
step 01172 (79.7%) | loss: 2.687779 | lrm: 0.27 | dt: 2432ms | tok/sec: 53,891 | mfu: 82.8% | epoch: 1 | remaining: 728s    
step 01173 (79.8%) | loss: 2.701141 | lrm: 0.27 | dt: 2433ms | tok/sec: 53,875 | mfu: 82.8% | epoch: 1 | remaining: 725s    
step 01174 (79.8%) | loss: 2.695928 | lrm: 0.27 | dt: 2433ms | tok/sec: 53,882 | mfu: 82.8% | epoch: 1 | remaining: 723s    
step 01175 (79.9%) | loss: 2.646069 | lrm: 0.27 | dt: 2432ms | tok/sec: 53,883 | mfu: 82.8% | epoch: 1 | remaining: 721s    
step 01176 (80.0%) | loss: 2.625698 | lrm: 0.27 | dt: 2433ms | tok/sec: 53,869 | mfu: 82.8% | epoch: 1 | remaining: 718s    
step 01177 (80.1%) | loss: 2.588756 | lrm: 0.27 | dt: 2430ms | tok/sec: 53,933 | mfu: 82.9% | epoch: 1 | remaining: 716s    
step 01178 (80.1%) | loss: 2.613322 | lrm: 0.27 | dt: 2434ms | tok/sec: 53,846 | mfu: 82.7% | epoch: 1 | remaining: 713s    
step 01179 (80.2%) | loss: 2.597706 | lrm: 0.27 | dt: 2432ms | tok/sec: 53,898 | mfu: 82.8% | epoch: 1 | remaining: 711s    
step 01180 (80.3%) | loss: 2.591522 | lrm: 0.27 | dt: 2433ms | tok/sec: 53,865 | mfu: 82.8% | epoch: 1 | remaining: 708s    
step 01181 (80.3%) | loss: 2.626086 | lrm: 0.26 | dt: 2434ms | tok/sec: 53,857 | mfu: 82.8% | epoch: 1 | remaining: 706s    
step 01182 (80.4%) | loss: 2.586949 | lrm: 0.26 | dt: 2431ms | tok/sec: 53,917 | mfu: 82.9% | epoch: 1 | remaining: 704s    
step 01183 (80.5%) | loss: 2.618355 | lrm: 0.26 | dt: 2433ms | tok/sec: 53,864 | mfu: 82.8% | epoch: 1 | remaining: 701s    
step 01184 (80.5%) | loss: 2.622210 | lrm: 0.26 | dt: 2431ms | tok/sec: 53,923 | mfu: 82.9% | epoch: 1 | remaining: 699s    
step 01185 (80.6%) | loss: 2.587562 | lrm: 0.26 | dt: 2440ms | tok/sec: 53,720 | mfu: 82.5% | epoch: 1 | remaining: 696s    
step 01186 (80.7%) | loss: 2.635143 | lrm: 0.26 | dt: 2432ms | tok/sec: 53,903 | mfu: 82.8% | epoch: 1 | remaining: 694s    
step 01187 (80.7%) | loss: 2.644329 | lrm: 0.26 | dt: 2433ms | tok/sec: 53,882 | mfu: 82.8% | epoch: 1 | remaining: 691s    
step 01188 (80.8%) | loss: 2.613536 | lrm: 0.26 | dt: 2435ms | tok/sec: 53,831 | mfu: 82.7% | epoch: 1 | remaining: 689s    
step 01189 (80.9%) | loss: 2.713981 | lrm: 0.26 | dt: 2432ms | tok/sec: 53,894 | mfu: 82.8% | epoch: 1 | remaining: 687s    
step 01190 (80.9%) | loss: 2.700305 | lrm: 0.25 | dt: 2434ms | tok/sec: 53,852 | mfu: 82.8% | epoch: 1 | remaining: 684s    
step 01191 (81.0%) | loss: 2.668098 | lrm: 0.25 | dt: 2431ms | tok/sec: 53,913 | mfu: 82.8% | epoch: 1 | remaining: 682s    
step 01192 (81.1%) | loss: 2.588789 | lrm: 0.25 | dt: 2434ms | tok/sec: 53,848 | mfu: 82.7% | epoch: 1 | remaining: 679s    
step 01193 (81.1%) | loss: 2.604250 | lrm: 0.25 | dt: 2434ms | tok/sec: 53,850 | mfu: 82.7% | epoch: 1 | remaining: 677s    
step 01194 (81.2%) | loss: 2.631483 | lrm: 0.25 | dt: 2433ms | tok/sec: 53,863 | mfu: 82.8% | epoch: 1 | remaining: 674s    
step 01195 (81.3%) | loss: 2.630207 | lrm: 0.25 | dt: 2434ms | tok/sec: 53,857 | mfu: 82.8% | epoch: 1 | remaining: 672s    
step 01196 (81.3%) | loss: 2.653657 | lrm: 0.25 | dt: 2432ms | tok/sec: 53,890 | mfu: 82.8% | epoch: 1 | remaining: 669s    
step 01197 (81.4%) | loss: 2.701353 | lrm: 0.25 | dt: 2434ms | tok/sec: 53,850 | mfu: 82.7% | epoch: 1 | remaining: 667s    
step 01198 (81.5%) | loss: 2.737757 | lrm: 0.25 | dt: 2435ms | tok/sec: 53,821 | mfu: 82.7% | epoch: 1 | remaining: 665s    
step 01199 (81.5%) | loss: 2.709128 | lrm: 0.25 | dt: 2431ms | tok/sec: 53,916 | mfu: 82.9% | epoch: 1 | remaining: 662s    
step 01200 (81.6%) | loss: 2.760127 | lrm: 0.24 | dt: 2432ms | tok/sec: 53,886 | mfu: 82.8% | epoch: 1 | remaining: 660s    
step 01201 (81.7%) | loss: 2.748824 | lrm: 0.24 | dt: 2433ms | tok/sec: 53,878 | mfu: 82.8% | epoch: 1 | remaining: 657s    
step 01202 (81.7%) | loss: 2.760854 | lrm: 0.24 | dt: 2432ms | tok/sec: 53,905 | mfu: 82.8% | epoch: 1 | remaining: 655s    
step 01203 (81.8%) | loss: 2.752525 | lrm: 0.24 | dt: 2432ms | tok/sec: 53,890 | mfu: 82.8% | epoch: 1 | remaining: 652s    
step 01204 (81.9%) | loss: 2.707976 | lrm: 0.24 | dt: 2432ms | tok/sec: 53,902 | mfu: 82.8% | epoch: 1 | remaining: 650s    
step 01205 (81.9%) | loss: 2.706603 | lrm: 0.24 | dt: 2433ms | tok/sec: 53,881 | mfu: 82.8% | epoch: 1 | remaining: 648s    
step 01206 (82.0%) | loss: 2.728267 | lrm: 0.24 | dt: 2431ms | tok/sec: 53,907 | mfu: 82.8% | epoch: 1 | remaining: 645s    
step 01207 (82.1%) | loss: 2.686703 | lrm: 0.24 | dt: 2432ms | tok/sec: 53,888 | mfu: 82.8% | epoch: 1 | remaining: 643s    
step 01208 (82.1%) | loss: 2.594667 | lrm: 0.24 | dt: 2433ms | tok/sec: 53,869 | mfu: 82.8% | epoch: 1 | remaining: 640s    
step 01209 (82.2%) | loss: 2.593479 | lrm: 0.24 | dt: 2433ms | tok/sec: 53,879 | mfu: 82.8% | epoch: 1 | remaining: 638s    
step 01210 (82.3%) | loss: 2.613309 | lrm: 0.23 | dt: 2435ms | tok/sec: 53,825 | mfu: 82.7% | epoch: 1 | remaining: 635s    
step 01211 (82.3%) | loss: 2.599979 | lrm: 0.23 | dt: 2431ms | tok/sec: 53,922 | mfu: 82.9% | epoch: 1 | remaining: 633s    
step 01212 (82.4%) | loss: 2.625639 | lrm: 0.23 | dt: 2436ms | tok/sec: 53,811 | mfu: 82.7% | epoch: 1 | remaining: 631s    
step 01213 (82.5%) | loss: 2.620508 | lrm: 0.23 | dt: 2432ms | tok/sec: 53,892 | mfu: 82.8% | epoch: 1 | remaining: 628s    
step 01214 (82.6%) | loss: 2.563181 | lrm: 0.23 | dt: 2432ms | tok/sec: 53,891 | mfu: 82.8% | epoch: 1 | remaining: 626s    
step 01215 (82.6%) | loss: 2.583746 | lrm: 0.23 | dt: 2435ms | tok/sec: 53,820 | mfu: 82.7% | epoch: 1 | remaining: 623s    
step 01216 (82.7%) | loss: 2.646333 | lrm: 0.23 | dt: 2432ms | tok/sec: 53,896 | mfu: 82.8% | epoch: 1 | remaining: 621s    
step 01217 (82.8%) | loss: 2.682257 | lrm: 0.23 | dt: 2434ms | tok/sec: 53,853 | mfu: 82.8% | epoch: 1 | remaining: 618s    
step 01218 (82.8%) | loss: 2.637790 | lrm: 0.23 | dt: 2432ms | tok/sec: 53,884 | mfu: 82.8% | epoch: 1 | remaining: 616s    
step 01219 (82.9%) | loss: 2.631150 | lrm: 0.23 | dt: 2433ms | tok/sec: 53,881 | mfu: 82.8% | epoch: 1 | remaining: 614s    
step 01220 (83.0%) | loss: 2.668730 | lrm: 0.23 | dt: 2433ms | tok/sec: 53,882 | mfu: 82.8% | epoch: 1 | remaining: 611s    
step 01221 (83.0%) | loss: 2.621630 | lrm: 0.22 | dt: 2432ms | tok/sec: 53,885 | mfu: 82.8% | epoch: 1 | remaining: 609s    
step 01222 (83.1%) | loss: 2.644221 | lrm: 0.22 | dt: 2433ms | tok/sec: 53,882 | mfu: 82.8% | epoch: 1 | remaining: 606s    
step 01223 (83.2%) | loss: 2.630392 | lrm: 0.22 | dt: 2431ms | tok/sec: 53,921 | mfu: 82.9% | epoch: 1 | remaining: 604s    
step 01224 (83.2%) | loss: 2.565940 | lrm: 0.22 | dt: 2436ms | tok/sec: 53,805 | mfu: 82.7% | epoch: 1 | remaining: 601s    
step 01225 (83.3%) | loss: 2.549334 | lrm: 0.22 | dt: 2433ms | tok/sec: 53,865 | mfu: 82.8% | epoch: 1 | remaining: 599s    
step 01226 (83.4%) | loss: 2.599556 | lrm: 0.22 | dt: 2432ms | tok/sec: 53,892 | mfu: 82.8% | epoch: 1 | remaining: 597s    
step 01227 (83.4%) | loss: 2.673050 | lrm: 0.22 | dt: 2433ms | tok/sec: 53,874 | mfu: 82.8% | epoch: 1 | remaining: 594s    
step 01228 (83.5%) | loss: 2.669367 | lrm: 0.22 | dt: 2432ms | tok/sec: 53,894 | mfu: 82.8% | epoch: 1 | remaining: 592s    
step 01229 (83.6%) | loss: 2.645362 | lrm: 0.22 | dt: 2430ms | tok/sec: 53,930 | mfu: 82.9% | epoch: 1 | remaining: 589s    
step 01230 (83.6%) | loss: 2.687408 | lrm: 0.22 | dt: 2432ms | tok/sec: 53,889 | mfu: 82.8% | epoch: 1 | remaining: 587s    
step 01231 (83.7%) | loss: 2.622796 | lrm: 0.22 | dt: 2433ms | tok/sec: 53,864 | mfu: 82.8% | epoch: 1 | remaining: 584s    
step 01232 (83.8%) | loss: 2.676277 | lrm: 0.21 | dt: 2431ms | tok/sec: 53,910 | mfu: 82.8% | epoch: 1 | remaining: 582s    
step 01233 (83.8%) | loss: 2.644122 | lrm: 0.21 | dt: 2432ms | tok/sec: 53,904 | mfu: 82.8% | epoch: 1 | remaining: 579s    
step 01234 (83.9%) | loss: 2.667941 | lrm: 0.21 | dt: 2431ms | tok/sec: 53,921 | mfu: 82.9% | epoch: 1 | remaining: 577s    
step 01235 (84.0%) | loss: 2.651700 | lrm: 0.21 | dt: 2431ms | tok/sec: 53,914 | mfu: 82.8% | epoch: 1 | remaining: 575s    
step 01236 (84.0%) | loss: 2.713381 | lrm: 0.21 | dt: 2434ms | tok/sec: 53,847 | mfu: 82.7% | epoch: 1 | remaining: 572s    
step 01237 (84.1%) | loss: 2.688910 | lrm: 0.21 | dt: 2434ms | tok/sec: 53,861 | mfu: 82.8% | epoch: 1 | remaining: 570s    
step 01238 (84.2%) | loss: 2.710171 | lrm: 0.21 | dt: 2433ms | tok/sec: 53,874 | mfu: 82.8% | epoch: 1 | remaining: 567s    
step 01239 (84.2%) | loss: 2.721537 | lrm: 0.21 | dt: 2434ms | tok/sec: 53,857 | mfu: 82.8% | epoch: 1 | remaining: 565s    
step 01240 (84.3%) | loss: 2.721133 | lrm: 0.21 | dt: 2433ms | tok/sec: 53,876 | mfu: 82.8% | epoch: 1 | remaining: 562s    
step 01241 (84.4%) | loss: 2.717000 | lrm: 0.21 | dt: 2432ms | tok/sec: 53,892 | mfu: 82.8% | epoch: 1 | remaining: 560s    
step 01242 (84.4%) | loss: 2.638328 | lrm: 0.21 | dt: 2433ms | tok/sec: 53,864 | mfu: 82.8% | epoch: 1 | remaining: 558s    
step 01243 (84.5%) | loss: 2.679438 | lrm: 0.20 | dt: 2433ms | tok/sec: 53,874 | mfu: 82.8% | epoch: 1 | remaining: 555s    
step 01244 (84.6%) | loss: 2.683825 | lrm: 0.20 | dt: 2433ms | tok/sec: 53,876 | mfu: 82.8% | epoch: 1 | remaining: 553s    
step 01245 (84.6%) | loss: 2.691523 | lrm: 0.20 | dt: 2433ms | tok/sec: 53,871 | mfu: 82.8% | epoch: 1 | remaining: 550s    
step 01246 (84.7%) | loss: 2.673523 | lrm: 0.20 | dt: 2433ms | tok/sec: 53,870 | mfu: 82.8% | epoch: 1 | remaining: 548s    
step 01247 (84.8%) | loss: 2.684858 | lrm: 0.20 | dt: 2434ms | tok/sec: 53,844 | mfu: 82.7% | epoch: 1 | remaining: 545s    
step 01248 (84.8%) | loss: 2.783404 | lrm: 0.20 | dt: 2431ms | tok/sec: 53,925 | mfu: 82.9% | epoch: 1 | remaining: 543s    
step 01249 (84.9%) | loss: 2.743340 | lrm: 0.20 | dt: 2433ms | tok/sec: 53,877 | mfu: 82.8% | epoch: 1 | remaining: 541s    
step 01250 (85.0%) | loss: 2.688281 | lrm: 0.20 | dt: 2431ms | tok/sec: 53,911 | mfu: 82.8% | epoch: 1 | remaining: 538s    
step 01251 (85.1%) | loss: 2.676313 | lrm: 0.20 | dt: 2433ms | tok/sec: 53,869 | mfu: 82.8% | epoch: 1 | remaining: 536s    
step 01252 (85.1%) | loss: 2.640324 | lrm: 0.20 | dt: 2436ms | tok/sec: 53,802 | mfu: 82.7% | epoch: 1 | remaining: 533s    
step 01253 (85.2%) | loss: 2.600114 | lrm: 0.20 | dt: 2434ms | tok/sec: 53,852 | mfu: 82.8% | epoch: 1 | remaining: 531s    
step 01254 (85.3%) | loss: 2.521986 | lrm: 0.19 | dt: 2433ms | tok/sec: 53,865 | mfu: 82.8% | epoch: 1 | remaining: 528s    
step 01255 (85.3%) | loss: 2.535542 | lrm: 0.19 | dt: 2431ms | tok/sec: 53,910 | mfu: 82.8% | epoch: 1 | remaining: 526s    
step 01256 (85.4%) | loss: 2.482656 | lrm: 0.19 | dt: 2432ms | tok/sec: 53,886 | mfu: 82.8% | epoch: 1 | remaining: 524s    
step 01257 (85.5%) | loss: 2.495209 | lrm: 0.19 | dt: 2432ms | tok/sec: 53,888 | mfu: 82.8% | epoch: 1 | remaining: 521s    
step 01258 (85.5%) | loss: 2.487005 | lrm: 0.19 | dt: 2435ms | tok/sec: 53,834 | mfu: 82.7% | epoch: 1 | remaining: 519s    
step 01259 (85.6%) | loss: 2.545468 | lrm: 0.19 | dt: 2434ms | tok/sec: 53,854 | mfu: 82.8% | epoch: 1 | remaining: 516s    
step 01260 (85.7%) | loss: 2.555168 | lrm: 0.19 | dt: 2431ms | tok/sec: 53,921 | mfu: 82.9% | epoch: 1 | remaining: 514s    
step 01261 (85.7%) | loss: 2.604707 | lrm: 0.19 | dt: 2434ms | tok/sec: 53,844 | mfu: 82.7% | epoch: 1 | remaining: 511s    
step 01262 (85.8%) | loss: 2.605951 | lrm: 0.19 | dt: 2434ms | tok/sec: 53,856 | mfu: 82.8% | epoch: 1 | remaining: 509s    
step 01263 (85.9%) | loss: 2.610309 | lrm: 0.19 | dt: 2433ms | tok/sec: 53,864 | mfu: 82.8% | epoch: 1 | remaining: 506s    
step 01264 (85.9%) | loss: 2.613595 | lrm: 0.19 | dt: 2434ms | tok/sec: 53,843 | mfu: 82.7% | epoch: 1 | remaining: 504s    
step 01265 (86.0%) | loss: 2.617740 | lrm: 0.19 | dt: 2432ms | tok/sec: 53,900 | mfu: 82.8% | epoch: 1 | remaining: 502s    
step 01266 (86.1%) | loss: 2.628592 | lrm: 0.19 | dt: 2432ms | tok/sec: 53,901 | mfu: 82.8% | epoch: 1 | remaining: 499s    
step 01267 (86.1%) | loss: 2.707293 | lrm: 0.18 | dt: 2432ms | tok/sec: 53,887 | mfu: 82.8% | epoch: 1 | remaining: 497s    
step 01268 (86.2%) | loss: 2.736957 | lrm: 0.18 | dt: 2436ms | tok/sec: 53,808 | mfu: 82.7% | epoch: 1 | remaining: 494s    
step 01269 (86.3%) | loss: 2.716392 | lrm: 0.18 | dt: 2433ms | tok/sec: 53,882 | mfu: 82.8% | epoch: 1 | remaining: 492s    
step 01270 (86.3%) | loss: 2.736861 | lrm: 0.18 | dt: 2433ms | tok/sec: 53,862 | mfu: 82.8% | epoch: 1 | remaining: 489s    
step 01271 (86.4%) | loss: 2.698071 | lrm: 0.18 | dt: 2434ms | tok/sec: 53,845 | mfu: 82.7% | epoch: 1 | remaining: 487s    
step 01272 (86.5%) | loss: 2.698797 | lrm: 0.18 | dt: 2433ms | tok/sec: 53,879 | mfu: 82.8% | epoch: 1 | remaining: 485s    
step 01273 (86.5%) | loss: 2.713814 | lrm: 0.18 | dt: 2431ms | tok/sec: 53,911 | mfu: 82.8% | epoch: 1 | remaining: 482s    
step 01274 (86.6%) | loss: 2.727845 | lrm: 0.18 | dt: 2432ms | tok/sec: 53,890 | mfu: 82.8% | epoch: 1 | remaining: 480s    
step 01275 (86.7%) | loss: 2.677188 | lrm: 0.18 | dt: 2434ms | tok/sec: 53,852 | mfu: 82.8% | epoch: 1 | remaining: 477s    
step 01276 (86.7%) | loss: 2.645757 | lrm: 0.18 | dt: 2433ms | tok/sec: 53,865 | mfu: 82.8% | epoch: 1 | remaining: 475s    
step 01277 (86.8%) | loss: 2.616823 | lrm: 0.18 | dt: 2434ms | tok/sec: 53,845 | mfu: 82.7% | epoch: 1 | remaining: 472s    
step 01278 (86.9%) | loss: 2.580208 | lrm: 0.18 | dt: 2432ms | tok/sec: 53,897 | mfu: 82.8% | epoch: 1 | remaining: 470s    
step 01279 (86.9%) | loss: 2.520945 | lrm: 0.18 | dt: 2433ms | tok/sec: 53,876 | mfu: 82.8% | epoch: 1 | remaining: 468s    
step 01280 (87.0%) | loss: 2.553289 | lrm: 0.17 | dt: 2432ms | tok/sec: 53,895 | mfu: 82.8% | epoch: 1 | remaining: 465s    
step 01281 (87.1%) | loss: 2.535678 | lrm: 0.17 | dt: 2434ms | tok/sec: 53,855 | mfu: 82.8% | epoch: 1 | remaining: 463s    
